State/Territory,Postcode,Table number,Title,Job type
South Australia,5052,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5072,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5073,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5076,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5110,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5120,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5121,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5144,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5201,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5204,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5271,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5273,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5275,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5320,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5321,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5330,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5351,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5353,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5354,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5356,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5357,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5374,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5552,5,Bushfire declared areas,Natural disaster jobs
South Australia, 5558,5,Bushfire declared areas,Natural disaster jobs
Tasmania,7017,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7026,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7027,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7030,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7116,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7119,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7120,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7140,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7190,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7264,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7270,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7275,5,Bushfire declared areas,Natural disaster jobs
Tasmania, 7304,5,Bushfire declared areas,Natural disaster jobs
Victoria,3116,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3158,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3160,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3213,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3218,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3233,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3234,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3254,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3260,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3268,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3289,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3314,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3315,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3317,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3342,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3360,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3361,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3363,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3364,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3371,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3384,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3385,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3387,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3388,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3401,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3407,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3444,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3446,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3451,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3453,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3458,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3460,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3461,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3465,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3475,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3477,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3478,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3480,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3515,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3516,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3523,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3550,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3551,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3570,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3600,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3607,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3608,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3610,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3612,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3614,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3633,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3634,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3646,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3647,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3669,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3670,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3672,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3673,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3675,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3677,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3682,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3683,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3685,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3687,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3688,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3690,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3691,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3695,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3700,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3701,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3704,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3705,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3722,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3723,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3725,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3726,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3732,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3733,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3735,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3744,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3746,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3747,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3749,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3757,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3763,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3770,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3816,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3818,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3835,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3840,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3842,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3844,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3847,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3854,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3862,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3864,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3865,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3878,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3880,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3882,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3898,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3900,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3909,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3946,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3950,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3953,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3954,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3962,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3971,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3981,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3987,5,Bushfire declared areas,Natural disaster jobs
Victoria, 3988,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6055,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6083,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6090,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6302,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6304,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6306,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6528,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6628,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6635,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6640,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6642,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6646,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6705,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6721,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6722,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6725,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6726,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6753,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6758,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6760,5,Bushfire declared areas,Natural disaster jobs
Western Australia, 6762,5,Bushfire declared areas,Natural disaster jobs
New South Wales,2011,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2031,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2032,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2035,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2036,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2044,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2045,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2063,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2067,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2250,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2251,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2287,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2289,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2307,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2308,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2311,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2312,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2350,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2365,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2390,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2415,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2460,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2500,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2502,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2505,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2506,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2508,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2545,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2546,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2590,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2594,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2611,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2655,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2656,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2663,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2665,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2666,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2668,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2669,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2671,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2672,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2675,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2678,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2680,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2681,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2745,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2817,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2818,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2852,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 2898,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 3644,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 3691,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 3707,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 4375,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 4377,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 4380,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 4383,6,Natural disaster declared areas,Natural disaster jobs
New South Wales, 4385,6,Natural disaster declared areas,Natural disaster jobs
